Date,Time,Open,High,Low,Close,Volume
2000-04-03,00:00,-87.44,296.31,-318.08,50.01,0
2000-04-04,00:00,12.04,289.38,-426.27,-91.02,0
2000-04-05,00:00,303.76,897.94,-44.33,383.48,0
2000-04-06,00:00,-65.44,281.03,-353.77,-55.97,0
2000-04-07,00:00,168.01,612.3,-349.81,131.85,0
2000-04-10,00:00,73.28,273.24,-396.24,-119.1,0
2000-04-11,00:00,181.35,889.29,-293.25,225.08,0
2000-04-12,00:00,440.25,788.49,48.48,336.1,0
2000-04-13,00:00,147.33,545.2,-190.94,95.86,0
2000-04-14,00:00,102.0,626.71,-487.35,145.78,0
2000-04-17,00:00,-22.3,232.1,-684.32,-184.11,0
2000-04-18,00:00,-210.71,209.43,-588.98,-213.14,0
2000-04-19,00:00,209.01,510.19,-39.61,154.32,0
2000-04-20,00:00,467.12,1047.95,-14.04,549.21,0
2000-04-21,00:00,-20.26,667.37,-453.18,211.92,0
2000-04-24,00:00,133.13,419.31,-54.91,282.62,0
2000-04-25,00:00,156.55,421.39,-346.37,99.32,0
2000-04-26,00:00,-5.6,621.86,-424.05,119.14,0
2000-04-27,00:00,414.44,627.59,346.16,460.21,0
2000-04-28,00:00,-46.9,315.52,-586.0,-146.59,0
2000-05-01,00:00,264.09,615.47,-17.33,224.89,0
2000-05-02,00:00,46.96,430.01,-376.2,-17.05,0
2000-05-03,00:00,107.24,363.51,9.06,227.71,0
2000-05-04,00:00,58.59,380.61,-435.57,44.98,0
2000-05-05,00:00,-146.5,97.4,-523.73,-235.06,0
2000-05-08,00:00,101.23,590.39,-398.79,179.09,0
2000-05-09,00:00,123.07,442.5,-393.0,98.1,0
2000-05-10,00:00,7.57,334.93,-150.99,71.6,0
2000-05-11,00:00,48.02,497.6,-433.31,34.6,0
2000-05-12,00:00,-24.19,453.71,-256.7,28.9,0
2000-05-15,00:00,-89.42,104.62,-262.77,-115.37,0
2000-05-16,00:00,141.14,460.23,-376.87,12.67,0
2000-05-17,00:00,-3.07,458.64,-419.84,-118.07,0
2000-05-18,00:00,-165.98,338.53,-515.57,-44.51,0
2000-05-19,00:00,178.93,520.25,-223.64,210.4,0
2000-05-22,00:00,53.16,628.71,-562.49,30.5,0
2000-05-23,00:00,139.63,728.31,-252.73,167.47,0
2000-05-24,00:00,372.95,538.64,-72.04,326.67,0
2000-05-25,00:00,98.19,482.89,-345.75,-30.19,0
2000-05-26,00:00,-120.18,264.91,-738.03,-161.02,0
2000-05-29,00:00,348.22,1156.37,-52.19,400.36,0
2000-05-30,00:00,-224.33,130.13,-456.9,-245.27,0
2000-05-31,00:00,91.05,692.68,-104.88,243.27,0
2000-06-01,00:00,290.93,674.23,-234.35,213.5,0
2000-06-02,00:00,79.46,559.78,-442.05,124.07,0
2000-06-05,00:00,151.81,534.54,-338.81,78.99,0
2000-06-06,00:00,160.6,841.9,-206.26,314.7,0
2000-06-07,00:00,343.55,883.8,-32.22,350.0,0
2000-06-08,00:00,-6.89,429.85,-498.06,-55.56,0
2000-06-09,00:00,111.83,602.38,-239.39,180.45,0
2000-06-12,00:00,238.24,747.92,-137.42,289.37,0
2000-06-13,00:00,51.86,373.06,-561.23,-112.16,0
2000-06-14,00:00,178.82,447.85,-54.43,170.13,0
2000-06-15,00:00,185.67,414.76,-190.43,1.67,0
2000-06-16,00:00,-46.85,485.97,-546.49,-50.97,0
2000-06-19,00:00,206.83,513.85,-341.97,96.77,0
2000-06-20,00:00,-242.62,124.67,-791.21,-311.85,0
2000-06-21,00:00,-70.07,406.95,-615.86,-156.16,0
2000-06-22,00:00,240.04,394.01,-249.81,141.75,0
2000-06-23,00:00,208.59,748.07,-161.73,276.69,0
2000-06-26,00:00,179.02,619.57,-164.36,152.5,0
2000-06-27,00:00,123.55,596.02,-356.19,67.28,0
2000-06-28,00:00,91.74,666.57,-370.84,81.2,0
2000-06-29,00:00,75.33,384.7,-297.26,77.41,0
2000-06-30,00:00,203.87,476.43,-293.08,213.69,0
2000-07-03,00:00,85.03,463.39,-196.99,54.43,0
2000-07-04,00:00,-70.15,410.06,-881.1,-160.99,0
2000-07-05,00:00,114.04,520.12,-107.6,232.4,0
2000-07-06,00:00,240.31,736.09,-159.57,405.51,0
2000-07-07,00:00,-44.82,632.45,-602.92,-47.29,0
2000-07-10,00:00,23.6,372.46,-494.9,-99.63,0
2000-07-11,00:00,18.7,464.51,-429.3,-29.61,0
2000-07-12,00:00,89.44,591.26,-339.34,56.56,0
2000-07-13,00:00,243.8,676.26,-107.69,237.31,0
2000-07-14,00:00,185.42,529.05,-229.75,161.62,0
2000-07-17,00:00,134.78,589.79,-658.29,33.4,0
2000-07-18,00:00,1.6,351.27,-249.62,-16.46,0
2000-07-19,00:00,26.12,427.14,-301.67,66.75,0
2000-07-20,00:00,-19.01,429.01,-316.99,150.0,0
2000-07-21,00:00,-19.94,372.64,-149.55,59.89,0
2000-07-24,00:00,91.34,281.15,-157.45,23.98,0
2000-07-25,00:00,169.0,405.82,-359.12,194.41,0
2000-07-26,00:00,-231.91,118.63,-817.66,-352.93,0
2000-07-27,00:00,28.63,372.07,-216.0,120.19,0
2000-07-28,00:00,102.23,504.7,-362.33,89.65,0
2000-07-31,00:00,-71.44,470.3,-633.95,-87.16,0
2000-08-01,00:00,-212.06,321.83,-651.79,-157.02,0
2000-08-02,00:00,27.2,645.87,-504.15,-79.35,0
2000-08-03,00:00,121.79,619.82,-377.14,60.49,0
2000-08-04,00:00,56.21,422.16,-303.4,38.51,0
2000-08-07,00:00,35.29,410.77,-230.87,63.09,0
2000-08-08,00:00,-109.08,384.79,-848.51,-131.45,0
2000-08-09,00:00,-160.13,329.27,-567.33,-194.68,0
2000-08-10,00:00,-20.99,309.83,-317.05,-10.22,0
2000-08-11,00:00,-87.65,127.97,-667.08,-187.86,0
2000-08-14,00:00,-68.3,557.09,-500.26,30.01,0
2000-08-15,00:00,-262.43,43.69,-700.9,-296.57,0
2000-08-16,00:00,39.31,335.16,-401.1,-19.96,0
2000-08-17,00:00,69.06,630.69,-204.33,159.81,0
2000-08-18,00:00,21.78,440.3,-547.15,75.4,0
2000-08-21,00:00,194.92,469.27,-168.81,223.65,0
2000-08-22,00:00,167.44,667.17,-465.4,164.55,0
2000-08-23,00:00,-29.02,483.95,-388.46,-35.53,0
2000-08-24,00:00,100.91,612.43,-192.52,118.46,0
2000-08-25,00:00,-6.12,407.96,-304.61,115.01,0
2000-08-28,00:00,331.59,829.38,-148.23,337.25,0
2000-08-29,00:00,-32.94,364.85,-642.92,-169.86,0
2000-08-30,00:00,337.03,823.63,-4.73,254.95,0
2000-08-31,00:00,47.44,586.99,-463.3,31.25,0
2000-09-01,00:00,-147.21,313.58,-623.57,-105.5,0
2000-09-04,00:00,31.5,445.82,-567.01,-100.55,0
2000-09-05,00:00,136.07,610.78,-513.05,101.49,0
2000-09-06,00:00,58.77,456.4,-420.02,59.63,0
2000-09-07,00:00,49.41,578.61,-379.22,141.29,0
2000-09-08,00:00,83.55,734.61,-205.93,238.4,0
2000-09-11,00:00,-34.7,344.32,-393.37,-206.25,0
2000-09-12,00:00,-30.32,335.76,-394.56,-55.79,0
2000-09-13,00:00,-23.02,309.63,-448.93,-36.25,0
2000-09-14,00:00,152.44,497.26,-216.22,130.2,0
2000-09-15,00:00,-203.23,254.08,-411.64,-74.37,0
2000-09-18,00:00,214.61,655.03,-32.02,391.2,0
2000-09-19,00:00,203.98,694.95,-45.08,323.83,0
2000-09-20,00:00,179.59,651.97,-248.09,106.66,0
2000-09-21,00:00,106.79,494.65,-349.68,168.24,0
2000-09-22,00:00,257.65,627.89,-247.28,199.56,0
2000-09-25,00:00,-79.81,272.24,-509.26,-169.15,0
2000-09-26,00:00,37.83,408.64,-236.44,53.68,0
2000-09-27,00:00,-80.18,583.23,-417.07,2.04,0
2000-09-28,00:00,-44.84,350.66,-534.06,-69.7,0
2000-09-29,00:00,70.41,610.08,-335.3,270.24,0
2000-10-02,00:00,-9.01,552.48,-38.2,140.73,0
2000-10-03,00:00,-295.64,-26.69,-632.47,-342.03,0
2000-10-04,00:00,247.53,861.28,219.03,449.09,0
2000-10-05,00:00,-11.65,286.71,-588.71,-103.7,0
2000-10-06,00:00,189.81,580.79,-319.57,205.96,0
2000-10-09,00:00,194.43,610.47,-379.92,187.47,0
2000-10-10,00:00,105.77,493.07,-87.56,172.4,0
2000-10-11,00:00,27.58,218.23,-238.81,19.38,0
2000-10-12,00:00,124.64,459.97,-310.61,126.25,0
2000-10-13,00:00,435.88,854.56,82.89,460.27,0
2000-10-16,00:00,104.27,377.88,-373.69,69.52,0
2000-10-17,00:00,-10.95,219.99,-384.05,-81.41,0
2000-10-18,00:00,71.28,730.51,-307.09,150.26,0
2000-10-19,00:00,20.12,495.93,-531.28,-30.96,0
2000-10-20,00:00,107.93,568.86,-371.15,23.1,0
2000-10-23,00:00,10.42,820.17,-550.28,145.63,0
2000-10-24,00:00,79.99,433.14,-210.39,-13.48,0
2000-10-25,00:00,112.75,517.85,-438.6,49.83,0
2000-10-26,00:00,28.76,590.94,-432.0,38.27,0
2000-10-27,00:00,81.58,437.28,-316.44,-88.67,0
2000-10-30,00:00,3.06,203.41,-508.68,-119.53,0
2000-10-31,00:00,-80.58,208.53,-302.38,-52.57,0
2000-11-01,00:00,60.92,618.49,-478.59,105.27,0
2000-11-02,00:00,151.18,590.42,-266.98,150.81,0
2000-11-03,00:00,-43.9,427.05,-424.5,-27.79,0
2000-11-06,00:00,-68.3,282.52,-470.07,-15.76,0
2000-11-07,00:00,252.67,642.42,-45.96,197.36,0
2000-11-08,00:00,-30.66,462.72,-507.13,-140.63,0
2000-11-09,00:00,-66.5,300.92,-472.35,-123.14,0
2000-11-10,00:00,84.13,619.88,-404.18,41.25,0
2000-11-13,00:00,70.56,382.13,-6.58,224.85,0
2000-11-14,00:00,-406.07,67.32,-886.9,-482.2,0
2000-11-15,00:00,20.36,279.69,-468.39,-145.69,0
2000-11-16,00:00,189.98,670.93,-250.27,201.94,0
2000-11-17,00:00,202.77,457.77,-468.45,141.49,0
2000-11-20,00:00,-57.52,235.45,-667.3,-170.62,0
2000-11-21,00:00,236.94,663.21,-268.48,192.33,0
2000-11-22,00:00,229.15,700.25,-305.45,169.92,0
2000-11-23,00:00,148.63,236.41,-242.63,52.48,0
2000-11-24,00:00,279.13,705.63,57.54,361.14,0
2000-11-27,00:00,206.69,706.82,-51.29,378.89,0
2000-11-28,00:00,212.06,645.44,-133.87,214.35,0
2000-11-29,00:00,-101.73,275.92,-585.14,-127.74,0
2000-11-30,00:00,-33.55,282.47,-429.25,-93.89,0
2000-12-01,00:00,114.08,552.81,-325.7,136.59,0
2000-12-04,00:00,17.23,557.13,-412.26,142.81,0
2000-12-05,00:00,-250.95,120.89,-611.08,-195.15,0
2000-12-06,00:00,35.91,451.81,-353.69,92.91,0
2000-12-07,00:00,104.3,249.75,-605.11,-201.75,0
2000-12-08,00:00,-108.63,232.24,-517.89,-92.45,0
2000-12-11,00:00,93.51,740.32,-472.78,112.99,0
2000-12-12,00:00,-221.06,-42.43,-488.33,-198.74,0
2000-12-13,00:00,-132.64,218.73,-445.6,-150.5,0
2000-12-14,00:00,-24.2,413.59,-518.33,39.57,0
2000-12-15,00:00,-88.76,57.4,-422.63,-194.24,0
2000-12-18,00:00,144.04,634.86,-238.68,258.5,0
2000-12-19,00:00,20.8,652.14,-362.23,86.81,0
2000-12-20,00:00,-155.71,243.57,-469.34,-83.71,0
2000-12-21,00:00,-61.84,357.14,-149.98,89.03,0
2000-12-22,00:00,170.58,423.26,-317.26,210.46,0
2000-12-25,00:00,153.86,634.13,-342.41,89.54,0
2000-12-26,00:00,-114.09,442.08,-719.55,-43.19,0
2000-12-27,00:00,108.77,396.65,-451.18,-18.74,0
2000-12-28,00:00,249.75,534.0,-181.5,200.67,0
2000-12-29,00:00,-186.6,207.84,-552.64,-84.26,0
2001-01-01,00:00,34.88,524.37,-539.25,6.59,0
2001-01-02,00:00,33.38,792.11,-658.65,64.79,0
2001-01-03,00:00,283.27,974.09,-53.79,437.17,0
2001-01-04,00:00,-117.43,21.67,-643.18,-264.73,0
2001-01-05,00:00,181.89,250.8,-277.35,-24.46,0
2001-01-08,00:00,-120.81,354.39,-541.36,-185.95,0
2001-01-09,00:00,171.7,724.51,-360.25,110.34,0
2001-01-10,00:00,234.27,771.84,-56.96,358.06,0
2001-01-11,00:00,-90.26,269.2,-749.02,-189.37,0
2001-01-12,00:00,-25.15,167.51,-606.31,-73.65,0
2001-01-15,00:00,291.91,601.8,-355.56,278.69,0
2001-01-16,00:00,25.92,488.93,-518.2,-41.86,0
2001-01-17,00:00,5.87,381.62,-507.0,-106.12,0
2001-01-18,00:00,-30.54,736.93,-384.97,82.6,0
2001-01-19,00:00,-10.05,397.14,-509.49,-44.72,0
2001-01-22,00:00,204.0,529.66,-520.61,85.95,0
2001-01-23,00:00,-139.52,213.21,-661.23,-193.22,0
2001-01-24,00:00,183.86,440.47,-149.27,168.83,0
2001-01-25,00:00,-158.87,273.65,-369.97,-46.41,0
2001-01-26,00:00,79.22,496.9,-414.24,52.07,0
2001-01-29,00:00,-89.44,156.4,-178.4,-17.94,0
2001-01-30,00:00,161.34,532.03,-688.47,37.23,0
2001-01-31,00:00,155.6,599.85,-141.03,178.34,0
2001-02-01,00:00,273.04,729.03,-70.9,259.09,0
2001-02-02,00:00,83.27,410.32,-338.97,-71.64,0
2001-02-05,00:00,-49.63,429.46,-467.26,-90.7,0
2001-02-06,00:00,179.19,553.91,-227.81,186.92,0
2001-02-07,00:00,424.57,1013.15,143.65,422.24,0
2001-02-08,00:00,-65.25,224.65,-617.5,-219.13,0
2001-02-09,00:00,-151.88,488.07,-467.5,-87.8,0
2001-02-12,00:00,118.49,525.24,-237.86,119.08,0
2001-02-13,00:00,6.35,182.11,-324.87,38.62,0
2001-02-14,00:00,116.05,530.45,-55.13,195.16,0
2001-02-15,00:00,81.03,330.93,-496.35,90.46,0
2001-02-16,00:00,280.63,546.0,-48.21,206.25,0
2001-02-19,00:00,-202.3,14.68,-643.36,-168.86,0
2001-02-20,00:00,295.69,868.56,-283.28,291.85,0
2001-02-21,00:00,-322.69,136.25,-950.74,-302.05,0
2001-02-22,00:00,110.57,471.96,-389.32,104.64,0
2001-02-23,00:00,-48.04,190.08,-172.29,-58.96,0
2001-02-26,00:00,121.0,590.18,-491.56,96.85,0
2001-02-27,00:00,88.56,622.96,-451.22,54.58,0
2001-02-28,00:00,-60.97,238.24,-649.73,-147.61,0
2001-03-01,00:00,-46.96,105.27,-361.26,-117.63,0
2001-03-02,00:00,-137.61,113.66,-489.28,-165.4,0
2001-03-05,00:00,176.88,684.7,168.2,406.9,0
2001-03-06,00:00,106.01,726.14,-268.98,132.6,0
2001-03-07,00:00,109.73,446.74,-45.91,128.63,0
2001-03-08,00:00,-66.26,257.17,-556.12,-27.4,0
2001-03-09,00:00,-44.87,343.6,-345.4,32.66,0
2001-03-12,00:00,479.75,897.47,59.78,487.46,0
2001-03-13,00:00,-191.57,133.6,-641.56,-265.32,0
2001-03-14,00:00,180.52,375.14,-345.97,11.55,0
2001-03-15,00:00,289.38,609.93,-257.11,263.28,0
2001-03-16,00:00,284.49,417.25,38.34,318.32,0
2001-03-19,00:00,11.95,410.96,-355.68,-49.97,0
2001-03-20,00:00,-229.23,214.1,-579.13,-175.08,0
2001-03-21,00:00,-136.74,399.03,-767.23,-141.88,0
2001-03-22,00:00,43.94,126.83,-356.74,8.98,0
2001-03-23,00:00,-52.94,221.34,-537.64,-22.75,0
2001-03-26,00:00,303.79,887.56,-19.76,427.32,0
2001-03-27,00:00,82.42,450.54,-444.4,43.38,0
2001-03-28,00:00,60.88,300.32,-549.75,-64.42,0
2001-03-29,00:00,382.36,872.54,163.7,380.28,0
2001-03-30,00:00,-115.78,507.26,-584.42,-85.3,0
2001-04-02,00:00,116.97,370.56,-71.17,140.83,0
2001-04-03,00:00,60.76,546.95,-331.95,20.59,0
2001-04-04,00:00,246.73,460.74,-220.57,249.14,0
2001-04-05,00:00,27.41,252.53,-341.99,19.53,0
2001-04-06,00:00,-115.74,507.91,-476.94,-34.07,0
2001-04-09,00:00,-94.47,255.12,-668.95,-134.98,0
2001-04-10,00:00,121.4,582.45,-287.72,230.71,0
2001-04-11,00:00,79.52,558.22,-477.26,32.5,0
2001-04-12,00:00,263.92,755.8,-112.28,318.59,0
2001-04-13,00:00,-35.66,504.08,-415.73,-43.92,0
2001-04-16,00:00,260.28,847.35,-75.84,368.28,0
2001-04-17,00:00,-7.59,418.59,-472.1,10.69,0
2001-04-18,00:00,3.64,424.51,-463.9,75.98,0
2001-04-19,00:00,81.81,497.73,-288.48,84.05,0
2001-04-20,00:00,134.53,555.32,-407.96,117.75,0
2001-04-23,00:00,-28.57,465.09,-283.04,56.05,0
2001-04-24,00:00,139.62,608.35,-272.03,111.07,0
2001-04-25,00:00,-297.52,77.29,-594.64,-198.19,0
2001-04-26,00:00,43.74,305.06,-311.34,44.74,0
2001-04-27,00:00,-2.87,386.78,-543.2,-96.24,0
2001-04-30,00:00,-300.52,167.12,-837.09,-374.86,0
2001-05-01,00:00,180.13,381.04,-454.36,143.22,0
2001-05-02,00:00,189.02,596.07,-405.08,140.78,0
2001-05-03,00:00,-205.89,223.62,-703.26,-268.92,0
2001-05-04,00:00,276.42,722.96,-322.6,223.49,0
2001-05-07,00:00,-30.65,224.49,-521.45,-76.14,0
2001-05-08,00:00,-32.62,307.48,-617.47,-216.39,0
2001-05-09,00:00,-60.35,541.52,-421.8,72.09,0
2001-05-10,00:00,187.98,572.35,-263.75,196.14,0
2001-05-11,00:00,-0.36,443.26,-354.89,55.4,0
2001-05-14,00:00,40.76,579.6,-621.08,-27.84,0
2001-05-15,00:00,134.97,616.69,-251.34,210.21,0
2001-05-16,00:00,157.94,858.04,-473.39,191.09,0
2001-05-17,00:00,234.58,737.09,-192.4,221.73,0
2001-05-18,00:00,309.49,689.76,-54.05,403.89,0
2001-05-21,00:00,-57.65,523.86,-703.62,-57.06,0
2001-05-22,00:00,-132.98,194.93,-693.77,-244.67,0
2001-05-23,00:00,-5.24,230.72,-555.64,-21.42,0
2001-05-24,00:00,-81.46,442.55,-629.8,-41.74,0
2001-05-25,00:00,28.95,472.55,-449.09,-19.04,0
2001-05-28,00:00,-11.11,386.64,-564.77,-11.88,0
2001-05-29,00:00,203.07,758.26,-177.06,274.78,0
2001-05-30,00:00,119.71,755.29,-301.87,175.36,0
2001-05-31,00:00,335.54,826.46,-209.12,425.94,0
2001-06-01,00:00,347.14,1075.84,-169.86,423.2,0
2001-06-04,00:00,129.86,730.07,-413.83,171.94,0
2001-06-05,00:00,-247.16,128.61,-636.11,-174.56,0
2001-06-06,00:00,-139.84,286.97,-272.05,22.57,0
2001-06-07,00:00,187.85,519.94,-230.19,108.96,0
2001-06-08,00:00,89.56,493.92,-339.17,129.84,0
2001-06-11,00:00,99.58,362.41,-463.01,35.23,0
2001-06-12,00:00,201.62,507.84,-220.06,92.12,0
2001-06-13,00:00,174.35,594.18,-178.53,125.6,0
2001-06-14,00:00,235.97,456.1,-306.63,117.13,0
2001-06-15,00:00,19.17,237.6,-651.15,-124.33,0
2001-06-18,00:00,-310.43,-43.41,-1029.03,-518.15,0
2001-06-19,00:00,-92.92,247.37,-482.6,-156.42,0
2001-06-20,00:00,136.14,532.99,-158.86,174.75,0
2001-06-21,00:00,-44.92,589.0,-137.26,192.3,0
2001-06-22,00:00,-146.66,367.2,-446.12,42.36,0
2001-06-25,00:00,14.63,645.86,-491.64,123.86,0
2001-06-26,00:00,52.97,465.35,-266.46,20.8,0
2001-06-27,00:00,124.61,249.71,-190.11,181.35,0
2001-06-28,00:00,11.66,626.84,-467.14,89.98,0
2001-06-29,00:00,-139.26,432.98,-422.5,-44.76,0
2001-07-02,00:00,7.91,362.59,-505.18,-73.26,0
2001-07-03,00:00,44.31,311.38,-224.7,30.43,0
2001-07-04,00:00,-244.75,185.09,-737.38,-298.36,0
2001-07-05,00:00,333.76,1019.93,-25.79,533.79,0
2001-07-06,00:00,28.55,322.34,-340.45,188.5,0
2001-07-09,00:00,122.29,626.96,-19.98,196.48,0
2001-07-10,00:00,-2.39,599.13,-293.71,222.91,0
2001-07-11,00:00,-7.2,509.39,-515.62,58.46,0
2001-07-12,00:00,121.71,572.74,-374.72,55.62,0
2001-07-13,00:00,235.19,581.17,-319.53,137.91,0
2001-07-16,00:00,-20.06,421.92,-310.13,33.04,0
2001-07-17,00:00,-77.16,390.4,-534.17,-90.29,0
2001-07-18,00:00,396.02,867.54,3.12,431.38,0
2001-07-19,00:00,51.86,526.05,-780.24,-97.95,0
2001-07-20,00:00,-54.1,314.27,-578.2,-43.0,0
2001-07-23,00:00,-124.67,205.81,-381.15,-126.72,0
2001-07-24,00:00,203.13,405.5,33.71,233.21,0
2001-07-25,00:00,205.55,588.82,-111.5,272.78,0
2001-07-26,00:00,-198.02,120.82,-632.21,-273.2,0
2001-07-27,00:00,164.87,494.35,-76.9,125.29,0
2001-07-30,00:00,78.6,751.81,-405.21,129.81,0
2001-07-31,00:00,-31.78,415.77,-710.34,-50.21,0
2001-08-01,00:00,184.81,541.92,-325.85,178.5,0
2001-08-02,00:00,15.95,454.08,-403.12,-36.54,0
2001-08-03,00:00,-65.22,299.34,-332.18,15.53,0
2001-08-06,00:00,85.1,533.28,-459.75,60.29,0
2001-08-07,00:00,66.42,485.01,-515.68,63.22,0
2001-08-08,00:00,183.3,364.21,-418.77,37.95,0
2001-08-09,00:00,94.2,584.04,-434.18,80.08,0
2001-08-10,00:00,155.66,307.34,-321.04,-4.11,0
2001-08-13,00:00,-5.56,552.15,-178.71,167.03,0
2001-08-14,00:00,-32.16,334.11,-644.88,-66.54,0
2001-08-15,00:00,76.92,286.24,-99.47,192.32,0
2001-08-16,00:00,100.42,672.73,-125.94,250.95,0
2001-08-17,00:00,319.34,749.23,-241.34,271.92,0
2001-08-20,00:00,-116.28,182.44,-321.79,-91.58,0
2001-08-21,00:00,347.91,829.85,-193.33,338.89,0
2001-08-22,00:00,-237.9,79.94,-677.81,-249.79,0
2001-08-23,00:00,197.59,638.45,-279.26,174.81,0
2001-08-24,00:00,-111.78,638.91,-575.45,-21.96,0
2001-08-27,00:00,83.43,483.86,-351.38,24.39,0
2001-08-28,00:00,43.13,603.08,-480.72,64.6,0
2001-08-29,00:00,-142.4,162.28,-395.51,-138.65,0
2001-08-30,00:00,128.52,502.54,-288.74,70.97,0
2001-08-31,00:00,-17.5,263.07,-312.51,-34.97,0
2001-09-03,00:00,238.46,552.44,-189.18,121.89,0
2001-09-04,00:00,142.73,561.8,-438.4,-3.36,0
2001-09-05,00:00,179.52,673.91,-153.56,338.01,0
2001-09-06,00:00,93.58,554.84,-416.65,51.09,0
2001-09-07,00:00,194.71,661.2,-252.77,212.23,0
2001-09-10,00:00,173.68,775.68,-339.22,317.29,0
2001-09-11,00:00,251.24,700.22,7.5,347.93,0
2001-09-12,00:00,-19.67,458.19,-734.73,-137.36,0
2001-09-13,00:00,-2.63,601.55,-402.52,18.17,0
2001-09-14,00:00,87.32,644.79,-197.4,261.32,0
2001-09-17,00:00,155.66,597.85,-225.84,230.98,0
2001-09-18,00:00,-133.2,107.3,-715.12,-262.21,0
2001-09-19,00:00,-121.45,410.5,-518.09,-36.4,0
2001-09-20,00:00,201.41,380.71,-171.89,193.64,0
2001-09-21,00:00,128.19,698.54,-351.99,245.33,0
2001-09-24,00:00,-29.6,144.03,-395.24,-76.19,0
2001-09-25,00:00,-139.29,338.03,-632.74,-119.1,0
2001-09-26,00:00,-175.92,251.89,-435.51,-133.3,0
2001-09-27,00:00,15.96,239.73,-193.68,14.72,0
